;SPX10P1W=R;SPX15P1W=R;SPX20P1W=R;SPX25P1W=R;SPX30P1W=R;SPX35P1W=R;SPX40P1W=R;SPX45P1W=R;SPX1WO=R;SPX45C1W=R;SPX40C1W=R;SPX35C1W=R;SPX30C1W=R;SPX25C1W=R;SPX20C1W=R;SPX15C1W=R;SPX10C1W=R;SPX10P2W=R;SPX15P2W=R;SPX20P2W=R;SPX25P2W=R;SPX30P2W=R;SPX35P2W=R;SPX40P2W=R;SPX45P2W=R;SPX2WO=R;SPX45C2W=R;SPX40C2W=R;SPX35C2W=R;SPX30C2W=R;SPX25C2W=R;SPX20C2W=R;SPX15C2W=R;SPX10C2W=R;SPX10P3W=R;SPX15P3W=R;SPX20P3W=R;SPX25P3W=R;SPX30P3W=R;SPX35P3W=R;SPX40P3W=R;SPX45P3W=R;SPX3WO=R;SPX45C3W=R;SPX40C3W=R;SPX35C3W=R;SPX30C3W=R;SPX25C3W=R;SPX20C3W=R;SPX15C3W=R;SPX10C3W=R;SPX10P1M=R;SPX15P1M=R;SPX20P1M=R;SPX25P1M=R;SPX30P1M=R;SPX35P1M=R;SPX40P1M=R;SPX45P1M=R;SPX1MO=R;SPX45C1M=R;SPX40C1M=R;SPX35C1M=R;SPX30C1M=R;SPX25C1M=R;SPX20C1M=R;SPX15C1M=R;SPX10C1M=R;SPX10P2M=R;SPX15P2M=R;SPX20P2M=R;SPX25P2M=R;SPX30P2M=R;SPX35P2M=R;SPX40P2M=R;SPX45P2M=R;SPX2MO=R;SPX45C2M=R;SPX40C2M=R;SPX35C2M=R;SPX30C2M=R;SPX25C2M=R;SPX20C2M=R;SPX15C2M=R;SPX10C2M=R;SPX10P3M=R;SPX15P3M=R;SPX20P3M=R;SPX25P3M=R;SPX30P3M=R;SPX35P3M=R;SPX40P3M=R;SPX45P3M=R;SPX3MO=R;SPX45C3M=R;SPX40C3M=R;SPX35C3M=R;SPX30C3M=R;SPX25C3M=R;SPX20C3M=R;SPX15C3M=R;SPX10C3M=R;SPX10P4M=R;SPX15P4M=R;SPX20P4M=R;SPX25P4M=R;SPX30P4M=R;SPX35P4M=R;SPX40P4M=R;SPX45P4M=R;SPX4MO=R;SPX45C4M=R;SPX40C4M=R;SPX35C4M=R;SPX30C4M=R;SPX25C4M=R;SPX20C4M=R;SPX15C4M=R;SPX10C4M=R;SPX10P5M=R;SPX15P5M=R;SPX20P5M=R;SPX25P5M=R;SPX30P5M=R;SPX35P5M=R;SPX40P5M=R;SPX45P5M=R;SPX5MO=R;SPX45C5M=R;SPX40C5M=R;SPX35C5M=R;SPX30C5M=R;SPX25C5M=R;SPX20C5M=R;SPX15C5M=R;SPX10C5M=R;SPX10P6M=R;SPX15P6M=R;SPX20P6M=R;SPX25P6M=R;SPX30P6M=R;SPX35P6M=R;SPX40P6M=R;SPX45P6M=R;SPX6MO=R;SPX45C6M=R;SPX40C6M=R;SPX35C6M=R;SPX30C6M=R;SPX25C6M=R;SPX20C6M=R;SPX15C6M=R;SPX10C6M=R;SPX10P7M=R;SPX15P7M=R;SPX20P7M=R;SPX25P7M=R;SPX30P7M=R;SPX35P7M=R;SPX40P7M=R;SPX45P7M=R;SPX7MO=R;SPX45C7M=R;SPX40C7M=R;SPX35C7M=R;SPX30C7M=R;SPX25C7M=R;SPX20C7M=R;SPX15C7M=R;SPX10C7M=R;SPX10P8M=R;SPX15P8M=R;SPX20P8M=R;SPX25P8M=R;SPX30P8M=R;SPX35P8M=R;SPX40P8M=R;SPX45P8M=R;SPX8MO=R;SPX45C8M=R;SPX40C8M=R;SPX35C8M=R;SPX30C8M=R;SPX25C8M=R;SPX20C8M=R;SPX15C8M=R;SPX10C8M=R;SPX10P9M=R;SPX15P9M=R;SPX20P9M=R;SPX25P9M=R;SPX30P9M=R;SPX35P9M=R;SPX40P9M=R;SPX45P9M=R;SPX9MO=R;SPX45C9M=R;SPX40C9M=R;SPX35C9M=R;SPX30C9M=R;SPX25C9M=R;SPX20C9M=R;SPX15C9M=R;SPX10C9M=R;SPX10P10M=R;SPX15P10M=R;SPX20P10M=R;SPX25P10M=R;SPX30P10M=R;SPX35P10M=R;SPX40P10M=R;SPX45P10M=R;SPX10MO=R;SPX45C10M=R;SPX40C10M=R;SPX35C10M=R;SPX30C10M=R;SPX25C10M=R;SPX20C10M=R;SPX15C10M=R;SPX10C10M=R;SPX10P11M=R;SPX15P11M=R;SPX20P11M=R;SPX25P11M=R;SPX30P11M=R;SPX35P11M=R;SPX40P11M=R;SPX45P11M=R;SPX11MO=R;SPX45C11M=R;SPX40C11M=R;SPX35C11M=R;SPX30C11M=R;SPX25C11M=R;SPX20C11M=R;SPX15C11M=R;SPX10C11M=R;SPX10P12M=R;SPX15P12M=R;SPX20P12M=R;SPX25P12M=R;SPX30P12M=R;SPX35P12M=R;SPX40P12M=R;SPX45P12M=R;SPX12MO=R;SPX45C12M=R;SPX40C12M=R;SPX35C12M=R;SPX30C12M=R;SPX25C12M=R;SPX20C12M=R;SPX15C12M=R;SPX10C12M=R;SPX10P13M=R;SPX15P13M=R;SPX20P13M=R;SPX25P13M=R;SPX30P13M=R;SPX35P13M=R;SPX40P13M=R;SPX45P13M=R;SPX13MO=R;SPX45C13M=R;SPX40C13M=R;SPX35C13M=R;SPX30C13M=R;SPX25C13M=R;SPX20C13M=R;SPX15C13M=R;SPX10C13M=R;SPX10P14M=R;SPX15P14M=R;SPX20P14M=R;SPX25P14M=R;SPX30P14M=R;SPX35P14M=R;SPX40P14M=R;SPX45P14M=R;SPX14MO=R;SPX45C14M=R;SPX40C14M=R;SPX35C14M=R;SPX30C14M=R;SPX25C14M=R;SPX20C14M=R;SPX15C14M=R;SPX10C14M=R;SPX10P15M=R;SPX15P15M=R;SPX20P15M=R;SPX25P15M=R;SPX30P15M=R;SPX35P15M=R;SPX40P15M=R;SPX45P15M=R;SPX15MO=R;SPX45C15M=R;SPX40C15M=R;SPX35C15M=R;SPX30C15M=R;SPX25C15M=R;SPX20C15M=R;SPX15C15M=R;SPX10C15M=R;SPX10P16M=R;SPX15P16M=R;SPX20P16M=R;SPX25P16M=R;SPX30P16M=R;SPX35P16M=R;SPX40P16M=R;SPX45P16M=R;SPX16MO=R;SPX45C16M=R;SPX40C16M=R;SPX35C16M=R;SPX30C16M=R;SPX25C16M=R;SPX20C16M=R;SPX15C16M=R;SPX10C16M=R;SPX10P17M=R;SPX15P17M=R;SPX20P17M=R;SPX25P17M=R;SPX30P17M=R;SPX35P17M=R;SPX40P17M=R;SPX45P17M=R;SPX17MO=R;SPX45C17M=R;SPX40C17M=R;SPX35C17M=R;SPX30C17M=R;SPX25C17M=R;SPX20C17M=R;SPX15C17M=R;SPX10C17M=R;SPX10P18M=R;SPX15P18M=R;SPX20P18M=R;SPX25P18M=R;SPX30P18M=R;SPX35P18M=R;SPX40P18M=R;SPX45P18M=R;SPX18MO=R;SPX45C18M=R;SPX40C18M=R;SPX35C18M=R;SPX30C18M=R;SPX25C18M=R;SPX20C18M=R;SPX15C18M=R;SPX10C18M=R;SPX10P19M=R;SPX15P19M=R;SPX20P19M=R;SPX25P19M=R;SPX30P19M=R;SPX35P19M=R;SPX40P19M=R;SPX45P19M=R;SPX19MO=R;SPX45C19M=R;SPX40C19M=R;SPX35C19M=R;SPX30C19M=R;SPX25C19M=R;SPX20C19M=R;SPX15C19M=R;SPX10C19M=R;SPX10P20M=R;SPX15P20M=R;SPX20P20M=R;SPX25P20M=R;SPX30P20M=R;SPX35P20M=R;SPX40P20M=R;SPX45P20M=R;SPX20MO=R;SPX45C20M=R;SPX40C20M=R;SPX35C20M=R;SPX30C20M=R;SPX25C20M=R;SPX20C20M=R;SPX15C20M=R;SPX10C20M=R;SPX10P21M=R;SPX15P21M=R;SPX20P21M=R;SPX25P21M=R;SPX30P21M=R;SPX35P21M=R;SPX40P21M=R;SPX45P21M=R;SPX21MO=R;SPX45C21M=R;SPX40C21M=R;SPX35C21M=R;SPX30C21M=R;SPX25C21M=R;SPX20C21M=R;SPX15C21M=R;SPX10C21M=R;SPX10P22M=R;SPX15P22M=R;SPX20P22M=R;SPX25P22M=R;SPX30P22M=R;SPX35P22M=R;SPX40P22M=R;SPX45P22M=R;SPX22MO=R;SPX45C22M=R;SPX40C22M=R;SPX35C22M=R;SPX30C22M=R;SPX25C22M=R;SPX20C22M=R;SPX15C22M=R;SPX10C22M=R;SPX10P23M=R;SPX15P23M=R;SPX20P23M=R;SPX25P23M=R;SPX30P23M=R;SPX35P23M=R;SPX40P23M=R;SPX45P23M=R;SPX23MO=R;SPX45C23M=R;SPX40C23M=R;SPX35C23M=R;SPX30C23M=R;SPX25C23M=R;SPX20C23M=R;SPX15C23M=R;SPX10C23M=R;SPX10P24M=R;SPX15P24M=R;SPX20P24M=R;SPX25P24M=R;SPX30P24M=R;SPX35P24M=R;SPX40P24M=R;SPX45P24M=R;SPX24MO=R;SPX45C24M=R;SPX40C24M=R;SPX35C24M=R;SPX30C24M=R;SPX25C24M=R;SPX20C24M=R;SPX15C24M=R;SPX10C24M=R
15.08.2019;2737,9;2761,38;2779,16;2793,82;2806,52;2817,93;2828,43;2838,3;2847,62;2856,82;2865,91;2875,05;2884,41;2894,21;2904,78;2916,68;2931,05;2684,02;2720,61;2747,84;2769,95;2788,86;2805,61;2820,84;2834,99;2848,04;2860,94;2873,55;2886,08;2898,78;2911,95;2925,99;2941,64;2960,38;2639,79;2687,81;2723,13;2751,51;2775,53;2796,6;2815,58;2833,07;2848,92;2864,6;2879,79;2894,78;2909,84;2925,34;2941,78;2960,01;2981,81;2580,47;2644,69;2691,36;2728,38;2759,34;2786,19;2810,09;2831,86;2851,25;2870,36;2888,69;2906,59;2924,44;2942,67;2961,91;2983,21;3008,87;2485,6;2572,74;2636,62;2687,55;2730,26;2767,3;2800,25;2830,16;2856,01;2882,01;2906,72;2930,58;2954,05;2977,65;3002,15;3028,9;3061,26;2418,67;2521,03;2596,69;2657,41;2708,57;2753,14;2792,91;2829,1;2859,35;2890,97;2920,96;2949,86;2978,12;3006,31;3035,16;3066,1;3103,33;2367,26;2481,32;2566,06;2634,33;2692,04;2742,45;2787,54;2828,67;2861,77;2897,94;2932,26;2965,36;2997,78;3030,13;3063,27;3098,81;3141,5;2326,26;2450,49;2542,99;2617,61;2680,73;2735,89;2785,25;2830,26;2865,62;2905,27;2942,87;2979,14;3014,67;3050,15;3086,54;3125,59;3171,89;2284,15;2418,04;2518,12;2599,07;2667,69;2727,76;2781,57;2830,7;2867,65;2911,11;2952,29;2991,98;3030,83;3069,58;3109,23;3151,64;3201,81;2253,07;2394,05;2499,71;2585,34;2658,03;2721,71;2778,82;2830,97;2868,74;2915,03;2958,83;3001,01;3042,24;3083,27;3125,09;3169,46;3221,5;2224,33;2371,89;2482,78;2572,81;2649,36;2716,51;2776,78;2831,89;2870,29;2919,39;2965,82;3010,56;3054,3;3097,85;3142,26;3189,52;3246,38;2197,78;2351,44;2467,19;2561,34;2641,5;2711,88;2775,11;2832,96;2871,77;2923,51;2972,4;3019,53;3065,64;3111,56;3158,47;3208,57;3269,45;2171,89;2331,55;2452,1;2550,3;2634;2707,55;2773,69;2834,23;2873,23;2927,56;2978,86;3028,32;3076,72;3124,94;3174,23;3226,84;3289,31;2149,44;2313,97;2438,55;2540,24;2627,08;2703,52;2772,35;2835,45;2874,45;2931,35;2985,09;3036,95;3087,78;3138,5;3190,48;3246,18;3313,19;2126,14;2295,67;2424,42;2529,76;2619,87;2699,34;2771;2836,79;2875,59;2935,23;2991,56;3045,99;3099,41;3152,83;3207,7;3266,77;3338,46;2106,76;2280,52;2412,78;2521,19;2614,08;2696,09;2770,14;2838,2;2876,63;2938,58;2997,09;3053,69;3109,29;3164,95;3222,23;3283,96;3358,27;2089,06;2266,34;2401,67;2512,85;2608,32;2692,77;2769,16;2839,49;2877,28;2941,65;3002,46;3061,37;3119,34;3177,48;3237,46;3302,4;3381,66;2071,06;2251,88;2390,3;2504,32;2602,41;2689,36;2768,15;2840,84;2877,74;2944,61;3007,81;3069,13;3129,56;3190,29;3253,07;3321,38;3406;2055,55;2239,47;2380,62;2497,11;2597,52;2686,66;2767,56;2842,3;2878,23;2947,31;3012,61;3076,04;3138,62;3201,59;3266,82;3338,02;3427,15;2041,21;2227,75;2371,33;2490,13;2592,76;2684,08;2767,14;2844,03;2878,85;2950,32;3017,94;3083,75;3148,83;3214,48;3282,71;3357,71;3453,4;2027,09;2216,18;2362,16;2483,24;2588,08;2681,58;2766,79;2845,84;2879,39;2953,27;3023,24;3091,47;3159,08;3227,47;3298,78;3377,68;3479,59;2015,64;2206,83;2354,78;2477,73;2584,4;2679,68;2766,67;2847,5;2879,81;2955,69;3027,6;3097,82;3167,52;3238,15;3311,99;3394,06;3500,37;2002,88;2196,42;2346,56;2471,63;2580,33;2677,62;2766,6;2849,43;2880,24;2958,37;3032,45;3104,92;3176,97;3250,12;3326,78;3412,25;3522,7;1990,1;2186;2338,36;2465,54;2576,3;2675,6;2766,59;2851,44;2880,57;2960,97;3037,26;3111,98;3186,41;3262,1;3341,56;3430,17;3544,17;1978,94;2176,93;2331,25;2460,3;2572,89;2673,98;2766,75;2853,39;2880,88;2963,31;3041,54;3118,28;3194,8;3272,75;3354,63;3445,7;3562,58;1968;2167,94;2324,14;2455,04;2569,45;2672,36;2766,97;2855,47;2881,17;2965,73;3046,04;3124,93;3203,73;3284,14;3368,83;3463,44;3586,34;1956,69;2158,62;2316,78;2449,6;2565,91;2670,73;2767,26;2857,72;2881,39;2968,2;3050,68;3131,84;3213,04;3296,06;3383,74;3482,22;3611,57
14.08.2019;2725,94;2750,04;2768,3;2783,34;2796,39;2808,1;2818,88;2829,03;2838,47;2847,94;2857,3;2866,73;2876,39;2886,52;2897,46;2909,8;2924,74;2669,25;2706,9;2734,91;2757,64;2777,07;2794,29;2809,96;2824,52;2837,65;2850,96;2863,98;2876,95;2890,11;2903,77;2918,39;2934,72;2954,35;2623,38;2672,86;2709,23;2738,41;2763,11;2784,78;2804,31;2822,32;2838,22;2854,42;2870,13;2885,66;2901,3;2917,44;2934,62;2953,73;2976,66;2558,96;2626,63;2675,67;2714,49;2746,88;2774,93;2799,9;2822,62;2842,54;2862,53;2881,72;2900,51;2919,28;2938,52;2958,9;2981,58;3009;2469,33;2558,08;2623,32;2675,48;2719,31;2757,42;2791,37;2822,25;2848,79;2875,73;2901,35;2926,11;2950,43;2974,83;3000,02;3027,24;3059,5;2405,67;2509,03;2585,51;2646,96;2698,78;2743,97;2784,34;2821,1;2851,55;2883,77;2914,35;2943,85;2972,74;3001,58;3031,15;3062,8;3100,03;2354,35;2469,46;2555,07;2624,11;2682,51;2733,57;2779,27;2820,98;2854,22;2890,99;2925,9;2959,59;2992,61;3025,59;3059,37;3095,49;3138,06;2315,92;2440,71;2533,69;2608,75;2672,27;2727,8;2777,51;2822,86;2858,17;2898,17;2936,1;2972,67;3008,48;3044,22;3080,81;3119,91;3165,84;2278,87;2412,18;2511,86;2592,52;2660,92;2720,8;2774,47;2823,49;2860,17;2903,59;2944,72;2984,39;3023,22;3061,94;3101,56;3143,89;3193,9;2244,47;2385,6;2491,46;2577,31;2650,24;2714,16;2771,52;2823,95;2861,48;2908,11;2952,23;2994,76;3036,36;3077,78;3120,04;3164,98;3218,06;2217,39;2364,76;2475,59;2565,62;2642,21;2709,43;2769,8;2825,02;2863,1;2912,4;2959,04;3004;3048;3091,84;3136,6;3184,36;3242,26;2191,46;2344,86;2460,49;2554,58;2634,72;2705,13;2768,41;2826,34;2864,79;2916,69;2965,76;3013,08;3059,41;3105,59;3152,83;3203,44;3265,35;2165,4;2324,92;2445,43;2543,64;2627,39;2701,03;2767,26;2827,93;2866,55;2921,09;2972,61;3022,3;3070,95;3119,48;3169,15;3222,34;3286,12;2144,41;2308,56;2432,89;2534,4;2621,1;2697,44;2766,2;2829,25;2867,79;2924,73;2978,52;3030,45;3081,36;3132,23;3184,43;3240,56;3308,79;2123,2;2292;2420,16;2525,02;2614,73;2693,82;2765,16;2830,66;2868,92;2928,35;2984,48;3038,74;3092,01;3145,33;3200,19;3259,49;3332,15;2103,11;2276,37;2408,23;2516,3;2608,89;2690,64;2764,45;2832,29;2870,09;2931,92;2990,3;3046,79;3102,32;3157,98;3215,37;3277,51;3353,08;2085,85;2262,53;2397,4;2508,2;2603,33;2687,5;2763,63;2833,74;2870,86;2935,1;2995,79;3054,6;3112,51;3170,66;3230,78;3296,15;3376,59;2067,82;2248,02;2385,99;2499,64;2597,45;2684,17;2762,77;2835,3;2871,47;2938,31;3001,48;3062,81;3123,28;3184,13;3247,17;3316,05;3402,05;2053,3;2236,38;2376,91;2492,91;2592,91;2681,73;2762,36;2836,88;2872,07;2941,05;3006,27;3069,65;3132,23;3195,27;3260,69;3332,35;3422,82;2038,97;2224,7;2367,69;2486,02;2588,27;2679,27;2762,06;2838,73;2872,76;2944,13;3011,67;3077,42;3142,48;3208,18;3276,59;3352,05;3449,1;2024,42;2212,83;2358,31;2479,02;2583,56;2676,82;2761,84;2840,74;2873,38;2947,25;3017,2;3085,45;3153,11;3221,61;3293,19;3372,72;3476,33;2013;2203,54;2351,01;2473,61;2579,98;2675,03;2761,83;2842,52;2873,87;2949,73;3021,61;3091,84;3161,59;3232,33;3306,42;3389,16;3497,38;2000,66;2193,51;2343,14;2467,78;2576,15;2673,14;2761,88;2844,5;2874,33;2952,37;3026,36;3098,75;3170,76;3243,93;3320,75;3406,82;3519,47;1988,68;2183,78;2335,51;2462,16;2572,46;2671,36;2761,99;2846,51;2874,7;2954,88;3030,92;3105,43;3179,66;3255,2;3334,65;3423,76;3540,3;1976,74;2174,11;2327,96;2456,63;2568,9;2669,72;2762,25;2848,69;2875,07;2957,42;3035,55;3112,2;3188,66;3266,6;3348,64;3440,51;3560,85;1965,5;2164,97;2320,81;2451,4;2565,55;2668,24;2762,64;2850,96;2875,53;2960,02;3040,23;3119,02;3197,75;3278,14;3362,98;3458,42;3584,53;1953,5;2155,2;2313,18;2445,85;2562,02;2666,72;2763,14;2853,51;2875,97;2962,79;3045,25;3126,38;3207,58;3290,66;3378,57;3478,01;3610,23
13.08.2019;2827,15;2854,99;2874,48;2889,46;2901,67;2912,04;2921,12;2929,32;2937,36;2944,56;2951,62;2958,74;2966,15;2974,16;2983,22;2994,08;3008,45;2790,83;2829,11;2856,08;2876,92;2893,98;2908,49;2921,22;2932,7;2944,32;2954,38;2964,23;2974,13;2984,35;2995,23;3007,26;3021,28;3039,14;2756,92;2804,51;2838,02;2863,89;2885,01;2902,95;2918,65;2932,76;2947,02;2959,23;2971,09;2982,89;2994,92;3007,55;3021,31;3037,12;3057;2705,89;2765,99;2808,22;2840,73;2867,19;2889,58;2909,1;2926,54;2943,37;2958,22;2972,44;2986,37;3000,35;3014,81;3030,33;3047,93;3069,84;2592,39;2677,86;2739,15;2787,05;2826,45;2860,01;2889,36;2915,57;2938,75;2960,85;2981,65;3001,6;3021,15;3040,84;3061,44;3084,3;3112,5;2527;2626,98;2699,6;2756,94;2804,51;2845,33;2881,22;2913,41;2940,91;2968,17;2993,74;3018,11;3041,78;3065,34;3089,74;3116,89;3151,9;2475,22;2587,35;2669,23;2734,15;2788,21;2834,75;2875,81;2912,75;2943,33;2974,93;3004,66;3033,11;3060,87;3088,64;3117,53;3149,59;3189,6;2430,66;2554,04;2644,41;2716,21;2776,07;2827,65;2873,19;2914,17;2947,26;2982,38;3015,4;3046,99;3077,78;3108,58;3140,55;3175,94;3220,44;2391,69;2523,97;2621,37;2699,06;2764,06;2820,22;2869,92;2914,74;2949,74;2988,38;3024,69;3059,42;3093,27;3127,08;3162,15;3201,01;3250,37;2357,84;2497,67;2601,07;2683,82;2753,25;2813,38;2866,69;2914,86;2951,09;2992,82;3032;3069,45;3105,88;3142,14;3179,56;3220,93;3274,39;2327,22;2473,94;2582,85;2670,29;2743,84;2807,69;2864,42;2915,77;2953;2997,75;3039,76;3079,95;3119,05;3157,99;3198,23;3243;3301,71;2300,25;2453,07;2566,9;2658,52;2735,75;2802,92;2862,7;2916,9;2954,85;3002,31;3046,89;3089,56;3131,11;3172,5;3215,32;3263,04;3325,81;2272,26;2431,45;2550,4;2646,38;2727,45;2798,08;2861,04;2918,18;2956,59;3006,89;3054,12;3099,33;3143,35;3187,15;3232,34;3282,49;3349,4;2250,61;2414,54;2537,39;2636,76;2720,86;2794,27;2859,83;2919,44;2958,15;3010,91;3060,49;3108,04;3154,44;3200,73;3248,69;3302,4;3374,39;2227,9;2396,78;2523,73;2626,65;2713,96;2790,31;2858,63;2920,86;2959,69;3015,1;3067,21;3117,29;3166,27;3215,3;3266,29;3323,62;3399,31;2205,71;2379,48;2510,48;2616,93;2707,4;2786,66;2857,69;2922,51;2961,21;3019,24;3073,85;3126,42;3177,94;3229,61;3283,39;3343,42;3421,69;2187,42;2364,96;2499,18;2608,52;2701,64;2783,38;2856,79;2923,91;2962,27;3022,71;3079,64;3134,56;3188,52;3242,81;3299,55;3363,33;3447,29;2168,77;2350,09;2487,59;2599,86;2695,7;2780,01;2855,86;2925,35;2963,13;3026,09;3085,44;3142,83;3199,34;3256,39;3316,3;3384,08;3473,74;2151,02;2336;2476,65;2591,77;2690,23;2777,01;2855,22;2927,01;2963,97;3029,37;3091,07;3150,84;3209,82;3269,52;3332,42;3403,79;3498,29;2135,87;2323,68;2466,93;2584,5;2685,31;2774,37;2854,84;2928,86;2965,02;3032,87;3096,95;3159,16;3220,71;3283,21;3349,34;3424,91;3525,55;2119,56;2310,37;2456,42;2576,64;2680,01;2771,58;2854,52;2931,01;2966,07;3036,64;3103,38;3168,33;3232,74;3298,35;3368,07;3448,23;3555,19;2107,14;2300,26;2448,46;2570,73;2676,08;2769,58;2854,42;2932,83;2966,82;3039,5;3108,3;3175,35;3241,97;3309,97;3382,41;3465,91;3577,26;2094,16;2289,7;2440,16;2564,57;2671,99;2767,51;2854,36;2934,76;2967,51;3042,42;3113,36;3182,63;3251,56;3322,03;3397,24;3484;3599,64;2081,13;2279,11;2431,83;2558,4;2667,9;2765,47;2854,34;2936,76;2968,06;3045,23;3118,36;3189,86;3261,12;3334,05;3411,94;3501,74;3621,52;2067,72;2268,22;2423,31;2552,13;2663,8;2763,48;2854,46;2938,99;2968,58;3048,11;3123,51;3197,33;3271;3346,46;3427;3519,72;3643,74;2055,93;2258,66;2415,83;2546,66;2660,29;2761,9;2854,8;2941,27;2969,33;3051,05;3128,58;3204,61;3280,62;3358,65;3442,16;3538,73;3668,22;2043,7;2248,73;2408,09;2541,02;2656,7;2760,34;2855,26;2943,77;2970,09;3054,12;3133,9;3212,27;3290,77;3371,55;3458,28;3558,97;3694,05
12.08.2019;2739,01;2773,5;2797,92;2816,91;2832,54;2845,93;2857,75;2868,47;2877,95;2887,4;2896,54;2905,59;2914,8;2924,46;2935;2947,17;2962,55;2686,63;2732,53;2765,49;2791,39;2812,86;2831,35;2847,73;2862,58;2875,28;2888,35;2900,93;2913,32;2925,82;2938,79;2952,75;2968,54;2987,9;2641;2697,66;2738,56;2770,79;2797,57;2820,64;2841,06;2859,54;2875,02;2891,18;2906,64;2921,74;2936,83;2952,29;2968,66;2986,84;3008,69;2600,82;2668,08;2716,68;2754,99;2786,79;2814,14;2838,3;2860,09;2878,37;2897,24;2915,17;2932,53;2949,69;2967,05;2985,19;3005,07;3028,77;2508,44;2598,77;2664,75;2717,17;2760,94;2798,75;2832,24;2862,48;2887,81;2913,9;2938,5;2962,07;2985,05;3007,91;3031,34;3056,54;3086,54;2451;2554,47;2630,58;2691,38;2742,37;2786,59;2825,88;2861,46;2890,32;2921,22;2950,34;2978,24;3005,37;3032,25;3059,59;3088,66;3123,2;2403,37;2517,79;2602,36;2670,17;2727,23;2776,83;2821,02;2861,12;2892,48;2927,53;2960,62;2992,36;3023,28;3053,97;3085,25;3118,7;3159,08;2361,18;2486,1;2578,68;2653,02;2715,64;2770,11;2818,65;2862,72;2896,22;2934,85;2971,28;3006,25;3040,35;3074,25;3108,9;3146,03;3190,39;2324,81;2458,2;2557,38;2637,21;2704,59;2763,29;2815,66;2863,27;2898,11;2940,03;2979,54;3017,48;3054,48;3091,29;3128,96;3169,43;3218,17;2292,03;2432,96;2538,06;2622,85;2694,52;2757,05;2812,89;2863,69;2899,41;2944,32;2986,62;3027,23;3066,83;3106,19;3146,42;3189,57;3241,55;2261,35;2409,25;2519,91;2609,4;2685,19;2751,42;2810,66;2864,62;2900,96;2948,9;2994,04;3037,4;3079,7;3121,77;3164,8;3211,09;3267,76;2236,14;2389,77;2505,04;2598,44;2677,67;2747;2809,09;2865,7;2902,4;2952,91;3000,46;3046,15;3090,75;3135,13;3180,57;3229,61;3290,19;2210,76;2370,23;2490,18;2587,56;2670,3;2742,78;2807,76;2867,07;2903,94;2957,07;3007,04;3055,07;3101,97;3148,63;3196,39;3247,88;3311,5;2187,96;2352,36;2476,4;2577,34;2663,27;2738,7;2806,43;2868,35;2905,19;2960,96;3013,44;3063,97;3113,38;3162,66;3213,24;3268,09;3337,16;2167,27;2336,08;2463,8;2567,97;2656,82;2734,96;2805,24;2869,6;2906,21;2964,49;3019,35;3072,26;3124,1;3175,92;3229,29;3287,53;3361,19;2145,79;2319,24;2450,85;2558,43;2650,38;2731,37;2804,33;2871,26;2907,43;2968,35;3025,72;3081,13;3135,52;3190;3246,26;3307,68;3384,41;2128,65;2305,51;2440,09;2550,37;2644,82;2728,19;2803,44;2872,58;2908,13;2971,4;3031,02;3088,68;3145,36;3202,24;3261,11;3325,66;3407,59;2111,74;2291,9;2429,4;2542,35;2639,3;2725,03;2802,57;2873,94;2908,66;2974,32;3036,2;3096,13;3155,12;3214,4;3275,88;3343,66;3431,48;2094,63;2278,2;2418,71;2534,41;2633,93;2722,11;2802;2875,66;2909,34;2977,46;3041,67;3103,94;3165,29;3227,01;3291,13;3362,19;3456,28;2080,48;2266,7;2409,63;2527,6;2629,3;2719,59;2801,56;2877,29;2909,88;2980,28;3046,7;3111,22;3174,92;3239,16;3306,15;3381,06;3481,76;2065,99;2254,9;2400,31;2520,62;2624,56;2717,05;2801,17;2879,06;2910,35;2983,14;3051,89;3118,78;3184,98;3251,91;3321,98;3401,04;3507,75;2053,43;2244,69;2392,27;2514,64;2620,55;2714,96;2800,99;2880,78;2910,73;2985,64;3056,43;3125,42;3193,81;3263,11;3335,88;3418,46;3529,64;2039,95;2233,75;2383,68;2508,26;2616,31;2712,8;2800,88;2882,72;2911,1;2988,31;3061,3;3132,57;3203,34;3275,19;3350,85;3436,95;3552,39;2027,3;2223,49;2375,63;2502,3;2612,36;2710,82;2800,84;2884,62;2911,36;2990,74;3065,83;3139,25;3212,26;3286,52;3364,85;3453,91;3573,16;2013,91;2212,66;2367,17;2496,09;2608,31;2708,87;2800,98;2886,84;2911,63;2993,37;3070,71;3146,44;3221,86;3298,69;3379,76;3471,59;3595,01;2002,99;2203,75;2360,16;2490,91;2604,93;2707,27;2801,16;2888,82;2911,87;2995,66;3074,99;3152,77;3230,38;3309,58;3393,38;3488,76;3617,55;1991,26;2194,16;2352,62;2485,36;2601,32;2705,6;2801,42;2891,04;2912,06;2998,11;3079,61;3159,66;3239,66;3321,5;3408,36;3507,77;3642,12
